[s],CH1[V]
1.1756E-01,1.13910E+00
1.1760E-01,1.13910E+00
1.1764E-01,1.14910E+00
1.1768E-01,1.13910E+00
1.1772E-01,1.15910E+00
1.1776E-01,1.14910E+00
1.1780E-01,1.14910E+00
1.1784E-01,1.14910E+00
1.1788E-01,1.14910E+00
1.1792E-01,1.15910E+00
1.1796E-01,1.14910E+00
1.1800E-01,1.13910E+00
1.1804E-01,1.13910E+00
1.1808E-01,1.13910E+00
1.1812E-01,1.13910E+00
1.1816E-01,1.15910E+00
1.1820E-01,1.13910E+00
1.1824E-01,1.12910E+00
1.1828E-01,1.13910E+00
1.1832E-01,1.13910E+00
1.1836E-01,1.12910E+00
1.1840E-01,1.14910E+00
1.1844E-01,1.14910E+00
1.1848E-01,1.13910E+00
1.1852E-01,1.12910E+00
1.1856E-01,1.15910E+00
1.1860E-01,1.15910E+00
1.1864E-01,1.13910E+00
1.1868E-01,1.14910E+00
1.1872E-01,1.15910E+00
1.1876E-01,1.13910E+00
1.1880E-01,1.13910E+00
1.1884E-01,1.14910E+00
1.1888E-01,1.12910E+00
1.1892E-01,1.13910E+00
1.1896E-01,1.13910E+00
1.1900E-01,1.13910E+00
1.1904E-01,1.12910E+00
1.1908E-01,1.12910E+00
1.1912E-01,1.12910E+00
1.1916E-01,1.12910E+00
1.1920E-01,1.15910E+00
1.1924E-01,1.15910E+00
1.1928E-01,1.12910E+00
1.1932E-01,1.13910E+00
1.1936E-01,1.12910E+00
1.1940E-01,1.13910E+00
1.1944E-01,1.13910E+00
1.1948E-01,1.13910E+00
1.1952E-01,1.12910E+00
1.1956E-01,1.12910E+00
1.1960E-01,1.14910E+00
1.1964E-01,1.12910E+00
1.1968E-01,1.13910E+00
1.1972E-01,1.13910E+00
1.1976E-01,1.11910E+00
1.1980E-01,1.12910E+00
1.1984E-01,1.13910E+00
1.1988E-01,1.12910E+00
1.1992E-01,1.11910E+00
1.1996E-01,1.13910E+00
1.2000E-01,1.12910E+00
1.2004E-01,1.13910E+00
1.2008E-01,1.12910E+00
1.2012E-01,1.12910E+00
1.2016E-01,1.13910E+00
1.2020E-01,1.13910E+00
1.2024E-01,1.12910E+00
1.2028E-01,1.14910E+00
1.2032E-01,1.12910E+00
1.2036E-01,1.12910E+00
1.2040E-01,1.13910E+00
