 WL        Abs       T%
1065.0  0.085936  82.047279
1066.0  0.085985  82.038002
1067.0  0.086174  82.002228
1068.0  0.085909  82.052322
1069.0  0.086077  82.020660
1070.0  0.085882  82.057388
1071.0  0.085825  82.068176
1072.0  0.085906  82.052864
1073.0  0.086004  82.034370
1074.0  0.085851  82.063225
1075.0  0.085939  82.046646
1076.0  0.085830  82.067230
1077.0  0.084807  82.260742
1078.0  0.084669  82.286957
1079.0  0.084819  82.258522
1080.0  0.085068  82.211327
1081.0  0.084821  82.258232
1082.0  0.084972  82.229492
1083.0  0.084990  82.226219
1084.0  0.084894  82.244415
1085.0  0.085118  82.201942
1086.0  0.084859  82.251030
1087.0  0.084858  82.251190
1088.0  0.084771  82.267693
1089.0  0.084561  82.307495
1090.0  0.084650  82.290642
1091.0  0.084718  82.277588
1092.0  0.084417  82.334694
1093.0  0.084402  82.337593
1094.0  0.084458  82.326950
1095.0  0.084429  82.332390
1096.0  0.084558  82.308083
1097.0  0.084123  82.390404
1098.0  0.083615  82.486938
1099.0  0.083827  82.446556
1100.0  0.083537  82.501656
